bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,bidNtceNm,plnprc,bssamt,totRsrvtnPrceNum,compnoRsrvtnPrceSno,bsisPlnprc,drwtYn,drwtNum,bidwinrSlctnAplBssCntnts,rlOpengDt,bssamtBssUpNum,compnoRsrvtnPrceMkngDt,inptDt,PrearngPrcePurcnstcst
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,9,197398000,Y,5,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,10,195662000,N,3,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,11,203864000,N,3,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,12,196552000,N,4,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,13,194288000,N,4,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,14,197804000,N,5,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119831,000,0,001,2023년 하수도 준설공사(연간단가),201176000,200000000,15,15,198678000,N,3,행자부,2023-01-27 17:27:45,7,2023-01-19 15:47:42,2023-01-27 17:27:45,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,1,358772400,N,22,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,2,367009200,N,21,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,3,351270000,N,19,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,4,355226400,N,24,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,5,369324000,Y,27,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,6,362199600,N,22,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,7,357868800,N,22,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,8,368982000,N,24,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,9,356961600,N,16,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,10,352508400,Y,27,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,11,363308400,N,21,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,12,353768400,N,25,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,13,361353600,Y,28,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,14,349574400,N,20,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230119598,000,0,000,2023년 하수도 수선공사(연간단가) 1권역,362055600,360000000,15,15,365036400,Y,28,행자부,2023-01-27 11:31:21,7,2023-01-19 15:42:16,2023-01-27 11:31:21,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,1,130282400,N,25,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,2,129526600,Y,35,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,3,130902000,Y,41,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,4,126670000,N,21,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,5,124102300,N,30,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,6,128265600,Y,40,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,7,128926000,N,30,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,8,123565400,N,31,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,9,128441200,N,33,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,10,127668800,N,26,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,11,126047800,N,32,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,12,125069300,Y,36,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,13,126852000,N,34,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,14,124690200,N,28,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230116680,000,0,000,대전하기중 외부환경개선공사,128440875,127240000,15,15,125760200,N,26,행자부,2023-01-26 11:03:25,7,2023-01-18 14:38:03,2023-01-26 11:03:25,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,1,365151600,N,26,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,2,363236400,Y,27,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,3,361004400,N,11,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,4,353491200,N,21,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,5,368614800,Y,27,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,6,362404800,N,21,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,7,369777600,N,21,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,8,356968800,Y,28,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,9,350211600,N,23,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,10,358977600,N,26,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,11,367250400,N,27,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,12,353066400,Y,29,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,13,355323600,N,21,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,14,351363600,N,15,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119636,000,0,000,2023년 하수도 수선공사(연간단가) 2권역,360471600,360000000,15,15,357987600,N,23,행자부,2023-01-27 11:33:24,7,2023-01-19 15:44:06,2023-01-27 11:33:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,1,186829700,N,20,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,2,184151200,N,23,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,3,187052200,N,22,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,4,182375400,N,22,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,5,183625500,Y,29,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,6,181531600,Y,29,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,7,185261600,N,23,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,8,178597600,N,16,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,9,189304100,N,25,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,10,188182700,Y,30,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,11,186044700,N,27,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,12,182634600,Y,39,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,13,179432200,N,21,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,14,179838500,N,24,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230119875,000,0,000,2023년 하수처리구역 외 하수도 수선공사(연간단가),183993600,183835000,15,15,180432300,N,24,행자부,2023-01-27 11:35:24,7,2023-01-19 15:48:11,2023-01-27 11:35:24,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,1,97920000,N,4,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,2,101970000,Y,7,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,3,100120000,Y,5,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,4,97198000,N,2,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,5,101692000,N,5,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,6,102168000,N,3,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,7,99667000,N,3,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,8,99251000,N,5,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,9,98316000,N,3,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,10,102757000,N,2,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,11,101053000,N,4,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,12,97545000,Y,8,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,13,100702000,N,3,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,14,98743000,N,5,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230129435,000,0,000,2023년 하수도 연간단가 준설공사,99707500,100000000,15,15,99195000,Y,7,행자부,2023-02-03 11:15:43,7,2023-01-30 18:36:06,2023-02-03 11:15:43,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,1,250707800,N,2,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,2,237125900,N,4,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,3,240614100,Y,8,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,4,249793100,N,5,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,5,247746500,N,5,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,6,246795200,Y,7,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,7,242570400,Y,8,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,8,238930900,N,3,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,9,239894500,N,5,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,10,243848600,N,3,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,11,241289700,N,6,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,12,248436900,N,6,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,13,237818600,N,6,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,14,245678000,Y,7,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230120120,000,0,000,2023년 하수시설물 준설공사(연간단가),243914425,243929000,15,15,244126600,N,5,행자부,2023-01-27 11:11:03,7,2023-01-19 14:14:43,2023-01-27 11:11:03,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,1,304072100,N,23,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,2,301542800,N,26,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,3,308886000,N,24,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,4,311871100,Y,33,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,5,315125800,N,24,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,6,308173100,Y,27,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,7,315888400,N,25,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,8,313169900,N,22,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,9,305653000,Y,29,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,10,317506400,N,22,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,11,305212800,N,23,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,12,318876500,N,14,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,13,302894200,N,20,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,14,310067000,N,21,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230226030,000,0,000,2023년 하수도 연간단가 긴급수선공사(서부지역),308100250,309974000,15,15,306703800,Y,27,행자부,2023-02-24 11:11:58,7,2023-02-16 17:31:34,2023-02-24 11:11:58,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,1,61276800,N,24,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,2,59999400,N,24,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,3,58200600,N,20,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,4,58923000,Y,27,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,5,60043200,N,17,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,6,58536000,N,17,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,7,58847400,N,23,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,8,60850800,N,23,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,9,59748000,N,21,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,10,61548000,N,21,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,11,59452800,Y,29,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,12,60451200,Y,29,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,13,61365000,N,23,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,14,60569400,N,19,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230202693,000,0,000,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,59506050,60000000,15,15,59197200,Y,25,행자부,2023-02-08 11:14:00,7,2023-02-02 17:23:58,2023-02-08 11:14:00,
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,1,527173600,N,17,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,2,530735200,N,12,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,3,527905800,Y,21,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,4,521488600,N,17,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,5,518392400,N,18,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,6,516813000,N,16,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,7,512942800,N,18,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,8,533203800,Y,24,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
20230203919,001,0,000,(변경) 대운동장 북측 테니스장 설치공사(토목),524460550,523000000,15,9,525677800,N,12,조달청,2023-02-08 14:27:20,8,2023-02-03 15:56:58,2023-02-08 14:27:20,483474361
